carat,cut,color,clarity,depth,table,price,x,y,z,price_per_carat,price_per_carat_is_high
2.29,Fair,J,SI1,56.8,66.0,21650.59,8.79,8.69,4.96,5594.323144104804,1
1.9,Premium,F,SI2,62.9,61.0,21652.280000000002,7.78,7.73,4.88,6743.1578947368425,1
2.01,Ideal,J,SI2,62.1,56.0,21655.660000000003,8.06,8.13,5.03,6375.124378109454,1
1.91,Ideal,G,SI2,62.2,55.0,21659.04,7.94,7.9,4.93,6709.947643979058,1
1.66,Very Good,E,SI1,61.7,58.0,21662.420000000002,7.52,7.59,4.66,7721.686746987953,1
1.64,Premium,F,SI1,61.3,58.0,21667.49,7.65,7.59,4.67,7817.682926829269,1
1.5,Ideal,G,VS2,63.0,56.0,21667.49,7.32,7.26,4.59,8547.333333333334,1
1.5,Premium,G,VVS2,61.2,59.0,21667.49,7.4,7.31,4.5,8547.333333333334,1
1.81,Very Good,I,VS2,62.7,58.0,21669.180000000004,7.68,7.77,4.84,7083.977900552486,1
1.52,Premium,D,SI1,59.8,58.0,21670.870000000003,7.55,7.51,4.5,8436.184210526315,1
1.52,Premium,D,SI1,59.5,61.0,21670.870000000003,7.5,7.43,4.44,8436.184210526315,1
1.52,Premium,D,SI1,59.2,61.0,21670.870000000003,7.59,7.55,4.48,8436.184210526315,1
1.31,Ideal,F,VS1,62.1,55.0,21674.25,6.97,7.0,4.34,9790.076335877862,1
2.18,Good,H,SI1,63.8,57.0,21674.25,8.24,8.17,5.23,5883.027522935779,1
1.62,Ideal,F,SI1,62.7,56.0,21679.320000000003,7.5,7.44,4.68,7918.518518518518,1
1.51,Fair,E,VS2,65.0,58.0,21681.010000000002,7.06,7.12,4.61,8496.026490066226,1
2.01,Ideal,G,SI1,61.6,57.0,21681.010000000002,8.08,8.0,4.95,6382.587064676618,1
2.01,Very Good,H,SI2,63.4,56.0,21681.010000000002,8.09,7.99,5.1,6382.587064676618,1
2.01,Premium,I,SI1,60.5,58.0,21681.010000000002,8.2,8.06,4.92,6382.587064676618,1
2.01,Premium,H,SI1,61.2,62.0,21681.010000000002,8.18,8.12,4.99,6382.587064676618,1
1.72,Ideal,G,VS2,62.8,57.0,21682.7,7.65,7.58,4.78,7459.302325581395,1
1.51,Premium,G,VS1,62.4,60.0,21684.39,7.3,7.34,4.57,8497.350993377484,1
2.26,Ideal,G,SI2,61.9,57.0,21684.39,8.44,8.36,5.2,5677.433628318585,1
2.02,Premium,J,VS2,61.1,58.0,21686.080000000005,8.04,8.1,4.93,6352.475247524752,1
2.02,Ideal,J,VS2,62.0,56.0,21686.080000000005,8.06,8.13,5.02,6352.475247524752,1
1.7,Very Good,H,VS2,63.3,58.0,21687.770000000004,7.48,7.56,4.76,7548.823529411765,1
2.05,Very Good,I,SI2,59.8,56.0,21697.910000000003,8.32,8.41,5.0,6262.926829268294,1
1.52,Very Good,G,VS2,62.1,58.0,21699.600000000002,7.36,7.43,4.59,8447.368421052632,1
1.52,Ideal,G,VS2,61.1,57.0,21699.600000000002,7.39,7.45,4.53,8447.368421052632,1
1.28,Ideal,F,VVS2,62.2,56.0,21701.29,6.95,6.91,4.32,10032.03125,1
2.06,Premium,I,SI2,61.1,57.0,21702.980000000003,8.3,8.24,5.05,6233.980582524272,1
1.78,Ideal,H,SI1,62.1,57.0,21704.670000000002,7.77,7.73,4.81,7215.168539325842,1
1.58,Very Good,E,SI1,62.9,59.0,21706.36,7.38,7.43,4.66,8129.113924050633,1
2.03,Premium,I,SI1,59.8,59.0,21706.36,8.29,8.24,4.94,6327.093596059114,1
2.01,Very Good,J,VS1,60.2,61.0,21708.05,8.16,8.23,4.93,6390.547263681593,1
1.59,Very Good,D,VS2,61.4,60.0,21709.74,7.47,7.6,4.63,8079.245283018868,1
1.51,Ideal,G,VS2,59.8,60.0,21709.74,7.45,7.5,4.47,8507.28476821192,1
1.23,Ideal,D,VVS2,62.0,55.0,21713.120000000003,6.85,6.92,4.27,10445.528455284553,1
1.53,Ideal,H,VVS2,61.9,57.0,21713.120000000003,7.39,7.35,4.56,8397.385620915033,1
1.53,Premium,E,SI1,61.3,59.0,21718.19,7.35,7.4,4.52,8399.346405228758,1
2.18,Very Good,J,SI2,62.6,58.0,21721.570000000003,8.23,8.25,5.16,5895.871559633027,1
2.05,Premium,G,SI2,62.1,56.0,21728.330000000005,8.18,8.1,5.04,6271.707317073171,1
1.62,Ideal,F,SI1,62.5,55.0,21728.330000000005,7.56,7.52,4.71,7936.419753086419,1
1.5,Very Good,G,VS1,61.7,63.0,21736.780000000002,7.31,7.24,4.49,8574.666666666666,1
2.03,Premium,J,SI1,62.1,59.0,21736.780000000002,8.06,8.12,5.02,6335.960591133005,1
1.56,Ideal,H,VS2,62.2,56.0,21740.160000000003,7.45,7.47,4.64,8246.153846153846,1
1.01,Ideal,E,IF,61.4,57.0,21741.850000000002,6.53,6.46,3.99,12737.623762376237,1
1.5,Very Good,F,VS2,62.6,59.0,21750.3,7.22,7.31,4.55,8580.0,1
1.5,Good,E,SI1,64.2,55.0,21750.3,7.22,7.17,4.62,8580.0,1
1.6,Ideal,F,SI1,61.0,57.0,21751.99,7.54,7.6,4.62,8044.375,1
1.51,Premium,G,VS2,62.5,59.0,21753.680000000004,7.34,7.28,4.57,8524.503311258279,1
1.51,Premium,G,VS2,62.7,58.0,21753.680000000004,7.31,7.2,4.55,8524.503311258279,1
1.51,Very Good,G,VS2,63.3,60.0,21753.680000000004,7.28,7.2,4.58,8524.503311258279,1
1.51,Very Good,G,VS2,63.5,57.0,21753.680000000004,7.23,7.19,4.58,8524.503311258279,1
1.7,Very Good,H,VS2,61.9,60.0,21757.06,7.57,7.61,4.7,7572.941176470588,1
1.7,Very Good,H,VS2,62.8,58.0,21757.06,7.52,7.57,4.74,7572.941176470588,1
1.72,Premium,H,SI1,61.4,59.0,21767.2,7.64,7.71,4.71,7488.372093023256,1
2.48,Ideal,I,SI2,62.3,57.0,21772.270000000004,8.64,8.58,5.36,5194.758064516129,1
2.08,Premium,G,SI2,62.2,60.0,21772.270000000004,8.16,8.09,5.06,6193.75,1
2.02,Ideal,J,SI1,62.7,54.2,21773.960000000003,8.03,8.08,5.05,6378.217821782178,1
1.42,Very Good,G,VVS2,62.6,60.0,21785.79,7.14,7.17,4.48,9078.169014084508,1
2.05,Premium,D,SI2,60.0,58.0,21785.79,8.31,8.23,4.96,6288.29268292683,1
1.15,Very Good,E,IF,59.2,57.0,21792.55,6.78,6.86,4.04,11213.04347826087,1
1.64,Premium,E,SI1,61.8,59.0,21794.24,7.55,7.51,4.65,7863.414634146342,1
1.58,Ideal,H,VVS2,62.0,56.0,21795.930000000004,7.44,7.49,4.63,8162.658227848101,1
2.01,Premium,E,SI1,60.4,61.0,21797.620000000003,8.05,7.98,4.84,6416.915422885573,1
1.51,Premium,F,VS2,61.8,56.0,21799.31,7.46,7.32,4.57,8542.384105960266,1
1.49,Premium,G,VS1,60.8,62.0,21801.0,7.41,7.36,4.49,8657.71812080537,1
1.2,Very Good,F,IF,62.3,60.0,21809.45,6.74,6.8,4.22,10754.166666666668,1
1.51,Very Good,G,VS2,63.5,59.0,21811.14,7.2,7.13,4.55,8547.019867549669,1
1.22,Ideal,F,VVS1,61.5,58.0,21811.14,6.85,6.9,4.23,10578.688524590165,1
2.0,Ideal,I,VS1,62.3,56.0,21812.830000000005,8.08,8.03,5.02,6453.5,1
1.53,Ideal,G,VS2,62.8,57.0,21812.830000000005,7.48,7.43,4.63,8435.947712418301,1
2.28,Very Good,H,SI2,63.3,54.0,21812.830000000005,8.36,8.29,5.27,5660.964912280702,1
1.52,Ideal,E,SI1,62.0,56.0,21812.830000000005,7.36,7.34,4.56,8491.447368421053,1
2.0,Fair,I,VS1,66.3,54.0,21812.830000000005,7.98,7.88,5.26,6453.5,1
1.63,Ideal,H,SI1,61.8,57.0,21817.9,7.5,7.54,4.64,7920.245398773007,1
1.19,Ideal,D,VVS2,62.0,57.0,21821.280000000002,6.86,6.76,4.22,10850.420168067227,1
2.02,Very Good,J,SI1,63.5,60.0,21826.350000000002,7.98,7.93,5.05,6393.564356435643,1
1.52,Very Good,G,VS1,59.3,59.0,21828.04,7.48,7.55,4.46,8497.368421052632,1
1.75,Good,D,SI1,63.8,57.0,21831.420000000002,7.63,7.53,4.84,7381.714285714285,1
2.23,Premium,H,SI2,59.4,59.0,21836.49,8.6,8.54,5.09,5794.170403587444,1
1.98,Fair,H,VS1,58.3,69.0,21839.870000000003,8.28,8.17,4.8,6526.767676767677,1
2.02,Good,I,SI2,61.0,62.0,21846.630000000005,8.1,8.14,4.95,6399.504950495049,1
2.02,Good,G,SI2,57.5,61.0,21850.010000000002,8.37,8.35,4.81,6400.495049504951,1
2.06,Premium,H,SI2,62.6,58.0,21853.39,8.06,8.03,5.04,6277.184466019417,1
1.73,Premium,H,SI1,61.8,57.0,21853.39,7.77,7.64,4.76,7474.56647398844,1
1.3,Ideal,G,IF,61.3,56.0,21855.080000000005,7.03,7.06,4.32,9947.692307692307,1
2.11,Very Good,I,SI2,63.8,54.0,21863.530000000002,8.13,8.19,5.21,6131.279620853081,1
2.27,Ideal,I,SI2,60.5,55.0,21866.910000000003,8.63,8.53,5.19,5700.0,1
1.81,Premium,I,VS2,62.7,58.0,21866.910000000003,7.77,7.68,4.84,7148.618784530387,1
2.0,Premium,H,SI2,62.5,58.0,21868.600000000002,8.14,8.03,5.05,6470.0,1
1.39,Ideal,G,IF,60.6,55.0,21873.670000000002,7.21,7.27,4.39,9311.510791366907,1
2.3,Good,I,SI2,63.8,55.0,21875.36,8.4,8.35,5.34,5627.826086956522,1
1.67,Ideal,H,VS2,62.6,56.0,21877.05,7.55,7.57,4.73,7751.497005988024,1
1.51,Ideal,G,VS2,62.2,57.0,21880.430000000004,7.28,7.36,4.55,8574.172185430463,1
1.51,Fair,G,VS1,60.8,66.0,21882.120000000003,7.35,7.25,4.44,8574.834437086092,1
1.51,Premium,G,VS1,62.4,60.0,21882.120000000003,7.34,7.3,4.57,8574.834437086092,1
1.55,Ideal,G,SI1,61.7,57.0,21887.19,7.4,7.44,4.58,8355.483870967742,1
1.11,Ideal,F,VVS1,59.7,58.0,21895.64,6.7,6.74,4.01,11672.072072072071,1
1.11,Ideal,F,VVS1,62.1,57.0,21895.64,6.62,6.69,4.13,11672.072072072071,1
1.28,Ideal,F,VVS2,62.2,56.0,21899.020000000004,6.95,6.91,4.32,10123.4375,1
1.52,Premium,G,VS2,62.6,55.0,21899.020000000004,7.39,7.28,4.59,8525.0,1
1.52,Ideal,G,VS2,61.1,57.0,21899.020000000004,7.45,7.39,4.53,8525.0,1
2.34,Good,J,VS2,63.9,62.0,21904.09,8.4,8.34,5.35,5538.88888888889,1
2.01,Premium,J,VS1,60.2,61.0,21907.47,8.23,8.16,4.93,6449.253731343284,1
2.01,Good,I,SI2,59.1,59.0,21909.160000000003,8.09,8.14,4.8,6449.751243781096,1
1.3,Good,E,VVS2,62.8,59.0,21914.230000000003,6.95,6.99,4.38,9974.615384615385,1
2.01,Very Good,J,VS2,60.8,58.0,21915.920000000002,8.08,8.16,4.94,6451.741293532339,1
1.52,Very Good,G,VS1,62.1,57.0,21915.920000000002,7.27,7.32,4.53,8531.578947368422,1
1.53,Premium,E,SI1,61.3,59.0,21915.920000000002,7.4,7.35,4.52,8475.816993464052,1
2.18,Premium,J,SI2,62.6,58.0,21919.3,8.25,8.23,5.16,5949.541284403669,1
2.14,Premium,I,SI2,62.1,58.0,21919.3,8.31,8.23,5.13,6060.747663551401,1
1.59,Ideal,H,VVS2,62.6,54.0,21920.99,7.43,7.47,4.67,8157.861635220125,1
1.71,Ideal,E,SI2,62.7,55.0,21932.820000000003,7.62,7.69,4.8,7589.473684210527,1
1.54,Ideal,F,VS2,61.9,57.0,21932.820000000003,7.42,7.35,4.57,8427.272727272728,1
2.03,Premium,J,SI1,62.1,59.0,21934.510000000002,8.12,8.06,5.02,6393.596059113301,1
2.13,Premium,I,SI2,59.8,58.0,21936.2,8.43,8.37,5.02,6093.896713615024,1
1.51,Very Good,H,VVS1,61.5,58.0,21937.89,7.3,7.39,4.52,8596.688741721855,1
1.78,Very Good,D,SI2,62.5,57.0,21937.89,7.76,7.8,4.86,7292.696629213483,1
1.53,Ideal,D,SI1,61.4,58.0,21937.89,7.35,7.44,4.54,8484.313725490196,1
1.79,Premium,I,VS1,62.6,59.0,21944.65,7.65,7.72,4.81,7254.189944134078,1
2.01,Good,I,SI2,63.5,60.0,21944.65,7.86,7.94,5.02,6460.199004975125,1
1.52,Premium,F,VS2,62.2,58.0,21944.65,7.38,7.29,4.56,8542.763157894737,1
2.0,Premium,E,SI2,60.3,58.0,21948.030000000002,8.15,8.08,4.89,6493.5,1
1.5,Very Good,H,IF,63.0,59.0,21949.72,7.23,7.3,4.58,8658.666666666666,1
1.16,Ideal,D,VVS2,62.0,55.0,21951.410000000003,6.68,6.72,4.19,11197.41379310345,1
1.63,Ideal,G,SI1,60.6,57.0,21953.100000000002,7.63,7.68,4.63,7969.325153374233,1
1.58,Ideal,F,SI1,60.2,56.0,21954.79,7.57,7.64,4.58,8222.151898734177,1
1.7,Premium,H,VS2,61.9,60.0,21956.480000000003,7.61,7.57,4.7,7642.352941176471,1
1.7,Premium,H,VS2,62.8,58.0,21956.480000000003,7.57,7.52,4.74,7642.352941176471,1
1.01,Ideal,D,VVS2,61.6,57.0,21963.24,6.44,6.48,3.98,12867.326732673268,1
1.7,Ideal,I,VS1,61.9,55.0,21963.24,7.65,7.72,4.75,7644.705882352941,1
1.73,Very Good,H,VS2,61.7,56.0,21966.620000000003,7.64,7.7,4.73,7513.294797687861,1
1.72,Premium,H,SI1,61.4,59.0,21966.620000000003,7.71,7.64,4.71,7556.976744186047,1
1.5,Very Good,F,VS2,61.9,60.0,21971.69,7.29,7.32,4.52,8667.333333333334,1
1.52,Very Good,E,VS2,60.3,59.0,21971.69,7.43,7.52,4.51,8553.28947368421,1
2.01,Premium,I,VS2,59.5,60.0,21975.070000000003,8.26,8.21,4.9,6469.154228855722,1
1.25,Ideal,E,VVS2,60.9,60.0,21980.14,6.93,6.97,4.23,10404.8,1
2.15,Ideal,I,SI1,60.9,56.0,21980.14,8.38,8.33,5.09,6049.302325581396,1
2.1,Fair,G,SI2,65.2,56.0,21981.830000000005,7.97,7.93,5.19,6193.809523809524,1
2.1,Very Good,G,SI2,63.4,58.0,21981.830000000005,8.19,8.12,5.17,6193.809523809524,1
2.0,Premium,G,SI2,60.8,55.0,21981.830000000005,8.09,7.95,4.88,6503.5,1
1.5,Premium,G,VS1,62.4,60.0,21985.210000000003,7.29,7.22,4.53,8672.666666666666,1
1.51,Good,F,VS2,61.0,63.0,21986.9,7.32,7.39,4.49,8615.8940397351,1
1.51,Very Good,F,VS2,63.7,60.0,21990.280000000002,7.2,7.24,4.6,8617.218543046358,1
1.58,Premium,G,VS2,62.6,59.0,21993.660000000003,7.44,7.47,4.67,8236.708860759494,1
1.2,Very Good,E,VVS1,61.3,60.0,21995.350000000002,6.77,6.84,4.17,10845.833333333334,1
2.07,Fair,D,SI2,64.5,60.0,21997.04,7.99,7.88,5.12,6287.92270531401,1
1.77,Ideal,D,SI2,61.8,57.0,22013.94,7.77,7.71,4.78,7359.322033898305,1
2.44,Premium,I,SI2,61.4,56.0,22015.630000000005,8.74,8.7,5.35,5338.934426229508,1
1.22,Ideal,F,VVS1,61.2,57.0,22019.010000000002,6.88,6.92,4.22,10679.508196721312,1
1.23,Ideal,E,VVS2,59.9,57.0,22027.460000000003,6.95,7.03,4.19,10596.747967479674,1
1.5,Ideal,G,VS1,60.6,57.0,22027.460000000003,7.47,7.36,4.49,8689.333333333334,1
1.52,Premium,G,VS1,61.4,58.0,22027.460000000003,7.38,7.35,4.52,8575.0,1
1.52,Premium,G,VS1,62.4,58.0,22027.460000000003,7.37,7.3,4.58,8575.0,1
1.58,Very Good,G,VS2,59.6,58.0,22032.530000000002,7.59,7.69,4.55,8251.26582278481,1
1.5,Very Good,F,VS2,63.9,57.0,22032.530000000002,7.16,7.23,4.6,8691.333333333334,1
1.74,Premium,I,VS1,62.5,57.0,22032.530000000002,7.71,7.67,4.81,7492.528735632184,1
2.08,Ideal,J,SI1,61.6,58.0,22034.22,8.15,8.22,5.04,6268.2692307692305,1
2.0,Very Good,J,VS2,60.8,62.0,22042.670000000002,8.09,8.12,4.93,6521.5,1
2.11,Premium,J,VS2,59.9,60.0,22047.74,8.36,8.41,5.02,6182.938388625593,1
1.61,Very Good,E,SI1,62.3,57.0,22049.430000000004,7.43,7.47,4.64,8103.726708074533,1
1.75,Good,I,VS1,58.3,59.0,22049.430000000004,7.92,7.97,4.63,7455.428571428572,1
1.5,Ideal,G,VS2,62.2,58.0,22052.81,7.31,7.29,4.54,8699.333333333334,1
2.01,Premium,I,SI2,58.2,61.0,22057.880000000005,8.24,8.2,4.78,6493.532338308459,1
1.05,Ideal,F,IF,61.7,56.0,22071.4,6.48,6.56,4.02,12438.095238095237,1
0.41,Good,E,SI2,63.4,58.0,1078.22,4.71,4.75,3.0,1556.09756097561,1
0.41,Good,E,SI2,63.2,58.0,1078.22,4.68,4.72,2.97,1556.09756097561,1
0.41,Very Good,E,SI2,59.5,62.0,1078.22,4.8,4.84,2.87,1556.09756097561,1
0.41,Good,E,SI2,63.3,56.0,1078.22,4.69,4.73,2.98,1556.09756097561,1
0.3,Very Good,G,VVS2,60.4,60.0,1078.22,4.3,4.34,2.61,2126.666666666667,1
0.3,Ideal,G,VVS2,62.2,54.0,1078.22,4.29,4.33,2.68,2126.666666666667,1
0.3,Very Good,G,VVS2,59.7,63.0,1078.22,4.34,4.37,2.6,2126.666666666667,1
0.3,Very Good,G,VVS2,62.9,58.0,1078.22,4.26,4.29,2.69,2126.666666666667,1
0.3,Very Good,H,VVS1,62.6,56.0,1078.22,4.25,4.28,2.67,2126.666666666667,1
0.3,Very Good,H,VVS1,61.1,61.0,1078.22,4.27,4.3,2.62,2126.666666666667,1
0.3,Good,H,VVS1,63.1,54.0,1078.22,4.28,4.34,2.72,2126.666666666667,1
0.3,Ideal,H,VVS1,62.5,53.8,1079.91,4.31,4.33,2.69,2130.0,1
0.4,Ideal,I,VS2,61.8,56.0,1079.91,4.73,4.79,2.94,1597.5,1
0.32,Ideal,E,VS2,62.1,55.0,1079.91,4.39,4.43,2.74,1996.875,1
0.32,Ideal,E,VS2,61.7,56.0,1079.91,4.39,4.43,2.72,1996.875,1
0.32,Ideal,F,VS1,61.5,56.0,1079.91,4.4,4.44,2.72,1996.875,1
0.41,Ideal,I,SI1,61.6,56.0,1079.91,4.79,4.82,2.96,1558.5365853658539,1
0.38,Ideal,G,SI1,60.2,57.0,1079.91,4.72,4.77,2.85,1681.578947368421,1
0.38,Ideal,G,SI1,61.9,56.0,1079.91,4.64,4.67,2.88,1681.578947368421,1
0.31,Premium,E,VS2,58.6,58.0,1079.91,4.46,4.42,2.6,2061.2903225806454,1
0.31,Premium,E,VS2,58.1,60.0,1079.91,4.49,4.42,2.59,2061.2903225806454,1
0.3,Very Good,H,VS1,63.2,59.0,1079.91,4.31,4.27,2.71,2130.0,1
0.3,Very Good,E,VS2,61.5,58.0,1081.6000000000001,4.28,4.31,2.64,2133.3333333333335,1
0.31,Very Good,G,VS1,61.6,56.0,1081.6000000000001,4.35,4.38,2.69,2064.516129032258,1
0.31,Very Good,G,VS1,61.9,54.0,1081.6000000000001,4.36,4.4,2.71,2064.516129032258,1
0.31,Very Good,G,VS1,60.5,57.0,1081.6000000000001,4.39,4.42,2.67,2064.516129032258,1
0.3,Very Good,E,VS1,58.4,62.0,1081.6000000000001,4.37,4.43,2.57,2133.3333333333335,1
0.3,Very Good,E,VS1,63.8,59.0,1081.6000000000001,4.21,4.22,2.69,2133.3333333333335,1
0.38,Very Good,E,SI1,58.3,61.0,1081.6000000000001,4.75,4.86,2.8,1684.2105263157894,1
0.31,Ideal,F,VS2,61.1,56.0,1081.6000000000001,4.35,4.39,2.67,2064.516129032258,1
1.03,Ideal,F,IF,62.3,57.0,22071.4,6.44,6.49,4.03,12679.611650485436,1
1.39,Ideal,G,IF,60.6,55.0,22073.09,7.27,7.21,4.39,9396.402877697843,1
1.67,Ideal,H,VS2,62.6,56.0,22076.47,7.57,7.55,4.73,7822.1556886227545,1
2.03,Very Good,I,SI2,62.8,59.0,22076.47,8.04,8.08,5.06,6434.975369458129,1
2.03,Very Good,I,SI2,62.8,60.0,22076.47,7.99,8.05,5.04,6434.975369458129,1
2.14,Ideal,E,SI2,62.7,55.0,22079.850000000002,8.26,8.21,5.16,6105.140186915887,1
2.2,Premium,J,SI2,60.9,60.0,22079.850000000002,8.42,8.34,5.1,5938.636363636363,1
1.51,Very Good,G,VS2,64.0,56.0,22084.920000000002,7.22,7.3,4.65,8654.30463576159,1
2.02,Premium,I,VS2,59.2,58.0,22084.920000000002,8.29,8.25,4.89,6469.306930693069,1
1.71,Good,H,VS2,63.7,58.0,22084.920000000002,7.57,7.54,4.81,7642.105263157895,1
2.23,Premium,J,SI1,62.1,59.0,22086.61,8.29,8.33,5.16,5860.538116591928,1
2.11,Premium,G,SI2,61.4,62.0,22086.61,8.25,8.21,5.05,6193.838862559242,1
1.51,Premium,F,VS2,62.1,59.0,22095.06,7.37,7.26,4.54,8658.278145695363,1
1.51,Premium,H,IF,60.2,60.0,22096.75,7.41,7.44,4.47,8658.940397350992,1
1.53,Premium,G,VS2,59.4,59.0,22100.130000000005,7.55,7.51,4.47,8547.05882352941,1
1.72,Premium,H,SI1,62.9,58.0,22101.820000000003,7.63,7.59,4.79,7603.488372093024,1
1.56,Premium,G,VS1,60.2,60.0,22103.510000000002,7.47,7.52,4.51,8383.97435897436,1
1.51,Very Good,F,VS2,63.2,56.0,22105.2,7.22,7.28,4.58,8662.25165562914,1
1.75,Premium,H,SI1,61.4,59.0,22106.89,7.79,7.69,4.75,7474.857142857143,1
2.17,Premium,F,SI2,59.3,61.0,22111.960000000003,8.6,8.53,5.08,6029.493087557604,1
1.77,Premium,I,VS1,62.2,58.0,22113.65,7.76,7.68,4.8,7392.655367231639,1
1.2,Ideal,F,VVS1,61.1,55.0,22118.72,6.86,6.89,4.2,10906.666666666668,1
2.09,Premium,J,SI2,60.0,60.0,22125.480000000003,8.32,8.37,5.01,6264.114832535885,1
1.91,Premium,I,SI1,59.6,60.0,22125.480000000003,8.02,7.98,4.77,6854.450261780105,1
2.26,Very Good,H,SI2,63.2,58.0,22130.55,8.38,8.26,5.26,5794.24778761062,1
1.25,Ideal,G,VVS1,61.3,57.0,22132.24,6.9,6.94,4.24,10476.8,1
1.71,Premium,I,VS1,60.7,60.0,22133.930000000004,7.74,7.71,4.69,7659.06432748538,1
1.71,Ideal,E,SI2,62.7,55.0,22133.930000000004,7.69,7.62,4.8,7659.06432748538,1
2.0,Premium,D,SI2,61.9,59.0,22135.620000000003,8.02,8.0,4.98,6549.0,1
1.96,Very Good,H,SI2,62.7,58.0,22137.31,7.86,7.93,4.95,6683.163265306122,1
1.73,Very Good,H,VS2,59.2,61.0,22142.380000000005,7.78,7.82,4.62,7573.410404624277,1
1.79,Premium,I,VS1,62.6,59.0,22145.760000000002,7.72,7.65,4.81,7320.670391061452,1
1.5,Premium,H,IF,63.0,59.0,22150.830000000005,7.3,7.23,4.58,8738.0,1
2.03,Good,D,SI2,63.1,59.0,22154.210000000003,8.12,7.99,5.08,6457.635467980296,1
2.02,Ideal,I,SI2,61.7,57.0,22154.210000000003,8.05,8.12,4.99,6489.60396039604,1
2.01,Very Good,J,VS2,61.1,59.0,22154.210000000003,8.04,8.07,4.92,6521.8905472636825,1
1.54,Ideal,G,VS2,62.0,55.6,22155.9,7.35,7.44,4.59,8512.987012987012,1
1.13,Very Good,D,VVS2,61.5,58.0,22157.59,6.64,6.67,4.09,11602.654867256639,1
1.5,Premium,G,VS2,60.5,59.0,22159.280000000002,7.39,7.35,4.46,8741.333333333334,1
2.0,Very Good,J,VS2,60.7,59.0,22160.97,8.12,8.15,4.94,6556.5,1
1.51,Ideal,G,VS2,61.9,57.0,22164.350000000002,7.37,7.3,4.54,8685.430463576158,1
2.02,Premium,I,SI2,58.0,58.0,22167.730000000003,8.34,8.25,4.81,6493.564356435643,1
2.02,Premium,I,SI2,61.2,58.0,22167.730000000003,8.11,8.04,4.94,6493.564356435643,1
2.09,Premium,H,SI2,60.9,58.0,22171.11,8.23,8.2,5.0,6277.033492822967,1
1.53,Premium,G,VS1,60.2,59.0,22171.11,7.5,7.45,4.5,8574.509803921568,1
1.54,Premium,G,VS2,61.8,58.0,22172.8,7.43,7.39,4.58,8519.48051948052,1
1.72,Premium,H,VS2,61.9,56.0,22176.180000000004,7.74,7.67,4.77,7629.069767441861,1
1.7,Premium,I,VVS2,61.7,57.4,22184.630000000005,7.62,7.67,4.71,7721.764705882353,1
2.02,Ideal,J,SI1,62.2,57.0,22193.080000000005,8.06,8.11,5.03,6500.990099009901,1
1.58,Premium,G,VS2,62.6,59.0,22193.080000000005,7.47,7.44,4.67,8311.39240506329,1
2.01,Premium,J,SI2,60.8,57.2,22194.770000000004,8.13,8.15,4.95,6533.830845771145,1
2.0,Premium,H,SI2,61.5,61.0,22196.460000000003,8.13,8.1,4.99,6567.0,1
1.83,Very Good,E,SI2,62.8,56.0,22196.460000000003,7.76,7.82,4.89,7177.049180327868,1
1.51,Premium,F,VS1,62.7,59.0,22196.460000000003,7.31,7.23,4.56,8698.013245033113,1
1.5,Ideal,G,VS2,60.7,54.0,22198.15,7.41,7.48,4.53,8756.666666666666,1
1.5,Ideal,G,VS2,61.7,54.0,22198.15,7.36,7.4,4.55,8756.666666666666,1
1.5,Ideal,G,VS2,62.0,55.0,22198.15,7.33,7.36,4.56,8756.666666666666,1
1.6,Ideal,F,SI1,61.1,55.0,22206.600000000002,7.55,7.58,4.62,8212.5,1
2.02,Good,H,SI2,59.0,61.0,22213.36,8.26,8.31,4.89,6506.9306930693065,1
2.13,Premium,J,SI2,62.6,58.0,22220.120000000003,8.21,8.18,5.13,6172.769953051644,1
1.71,Very Good,F,SI1,63.3,53.0,22226.880000000005,7.54,7.59,4.79,7691.228070175439,1
1.52,Ideal,G,VS2,61.5,56.0,22228.570000000003,7.38,7.45,4.56,8653.28947368421,1
1.5,Ideal,G,VS2,62.2,54.0,22230.260000000002,7.39,7.34,4.58,8769.333333333334,1
1.51,Good,G,VVS2,63.8,59.0,22231.95,7.24,7.28,4.63,8711.920529801324,1
2.75,Ideal,D,I1,60.9,57.0,22233.64,9.04,8.98,5.49,4784.0,1
1.51,Ideal,E,VS2,61.1,57.0,22235.330000000005,7.43,7.41,4.53,8713.245033112582,1
1.51,Premium,G,VS2,60.8,60.0,22235.330000000005,7.42,7.38,4.5,8713.245033112582,1
1.5,Good,F,VS2,58.6,64.0,22240.4,7.52,7.46,4.39,8773.333333333334,1
1.52,Very Good,G,VS2,61.9,56.0,22242.09,7.28,7.39,4.54,8658.552631578947,1
1.51,Ideal,D,SI1,62.0,56.0,22243.780000000002,7.35,7.39,4.57,8716.556291390729,1
2.0,Premium,J,VS2,60.8,62.0,22243.780000000002,8.12,8.09,4.93,6581.0,1
1.51,Ideal,G,VS2,62.2,59.0,22245.47,7.28,7.34,4.55,8717.218543046358,1
1.2,Ideal,D,VVS2,62.7,56.0,22248.850000000002,6.78,6.81,4.26,10970.833333333334,1
1.31,Ideal,G,VVS2,60.3,56.0,22253.920000000002,7.09,7.15,4.29,10051.908396946565,1
1.71,Very Good,H,SI1,60.8,56.0,22255.61,7.77,7.73,4.71,7701.169590643275,1
1.55,Ideal,E,SI1,61.5,56.0,22258.99,7.36,7.4,4.54,8497.41935483871,1
